,Item_Outlet_Sales,Item_Identifier,Outlet_Identifier
3038,1116.5874,FDX14,OUT045
3039,1682.325,FDZ35,OUT013
3040,2267.667,FDL14,OUT013
3041,836.91534,FDO04,OUT049
3042,1943.8408,DRK11,OUT017
3043,2708.2505,FDB44,OUT018
3044,3459.826,FDZ50,OUT049
3045,2697.236,FDI12,OUT027
3046,4047.086,FDU43,OUT017
3047,191.77393,FDD58,OUT010
3048,3243.167,FDB27,OUT017
3049,1072.2551,FDB04,OUT018
3050,1795.6443,NCO17,OUT013
3051,789.2326,FDL12,OUT017
3052,2966.4185,DRJ13,OUT049
3053,1514.0067,FDD57,OUT045
3054,1851.573,FDW19,OUT035
3055,1061.5295,DRD27,OUT018
3056,3751.7954,FDH27,OUT027
3057,7507.3447,NCW30,OUT027
3058,1066.5428,FDR40,OUT018
3059,2593.6184,FDG05,OUT013
3060,43.482605,NCY41,OUT019
3061,2944.5737,FDI38,OUT018
3062,592.5289,FDR20,OUT046
3063,1679.6235,FDE09,OUT017
3064,301.40622,FDN50,OUT019
3065,2438.107,DRF27,OUT045
3066,652.71875,DRF51,OUT013
3067,251.24155,NCO02,OUT019
3068,1641.0463,FDB51,OUT027
3069,697.80115,FDJ50,OUT013
3070,1133.8236,FDN52,OUT013
3071,1183.869,FDX14,OUT013
3072,34.327045,FDT27,OUT019
3073,540.1504,FDV10,OUT013
3074,783.4481,FDU33,OUT046
3075,3664.8792,FDU58,OUT046
3076,5455.567,NCP42,OUT027
3077,5096.61,FDL51,OUT027
3078,987.0771,DRH15,OUT027
3079,1188.4166,FDU16,OUT017
3080,3113.914,FDW15,OUT017
3081,2166.6912,FDQ44,OUT045
3082,5149.5977,NCI06,OUT027
3083,391.70114,DRK23,OUT019
3084,1688.0023,FDC28,OUT035
3085,83.99153,NCY17,OUT019
3086,1799.6324,NCV05,OUT018
3087,272.7035,FDM34,OUT019
3088,5361.812,DRD60,OUT027
3089,1318.3107,FDT38,OUT046
3090,2262.2876,FDQ57,OUT018
3091,903.3683,FDE59,OUT027
3092,2735.854,NCM43,OUT046
3093,2742.69,DRI51,OUT049
3094,1978.5005,NCG30,OUT017
3095,2175.7546,NCK54,OUT035
3096,227.20572,FDQ16,OUT019
3097,3015.8025,FDI36,OUT013
3098,3471.7847,FDX16,OUT027
3099,2756.8843,FDA34,OUT046
3100,2333.5767,FDJ48,OUT018
3101,1824.7173,FDU47,OUT035
3102,2198.6804,FDS39,OUT046
3103,3094.9448,FDD11,OUT046
3104,2055.9624,FDM16,OUT027
3105,3192.4182,FDU56,OUT018
3106,2151.1787,FDQ32,OUT017
3107,676.8217,DRK35,OUT013
3108,3958.1992,FDA58,OUT049
3109,777.6825,DRG48,OUT019
3110,-425.3025,FDT59,OUT010
3111,272.55914,FDQ31,OUT019
3112,767.26697,FDS51,OUT018
3113,2446.8083,FDW32,OUT027
3114,5711.781,FDI15,OUT027
3115,1544.4874,NCV30,OUT017
3116,3329.029,DRG25,OUT049
3117,480.42523,FDT02,OUT013
3118,3197.4097,FDO33,OUT027
3119,729.1292,FDP38,OUT035
3120,2864.7869,FDZ45,OUT035
3121,5583.1177,NCA54,OUT027
3122,864.6023,FDU33,OUT017
3123,3678.108,FDN58,OUT017
3124,1338.169,FDI05,OUT045
3125,230.46463,FDM57,OUT019
3126,2466.8948,NCS42,OUT027
3127,3475.159,FDB57,OUT045
3128,3191.3147,FDC03,OUT045
3129,2137.5537,FDZ58,OUT013
3130,2097.904,NCK29,OUT045
3131,3866.9424,NCR53,OUT045
3132,4077.9285,FDE26,OUT027
3133,2301.9146,FDU52,OUT049
3134,2145.0115,FDE41,OUT027
3135,2790.7014,FDU38,OUT018
3136,2405.094,FDA52,OUT017
3137,1077.727,FDW46,OUT046
3138,3656.0078,DRI59,OUT035
3139,1206.5432,FDT38,OUT035
3140,2982.7148,FDL33,OUT018
3141,5515.8345,FDQ01,OUT027
3142,2876.7585,FDJ08,OUT046
3143,759.62286,FDQ47,OUT049
3144,4148.194,NCZ18,OUT013
3145,1096.4453,FDE29,OUT017
3146,3558.812,FDF10,OUT027
3147,1337.6826,FDC48,OUT049
3148,4436.7773,FDY58,OUT013
3149,-919.6081,NCX30,OUT010
3150,3241.9329,FDV11,OUT013
3151,719.2145,FDT46,OUT046
3152,217.10042,DRD01,OUT019
3153,3219.0088,FDQ11,OUT013
3154,1480.1758,NCM41,OUT017
3155,226.55376,NCC55,OUT013
3156,4701.3896,FDG45,OUT027
3157,3312.1516,NCQ54,OUT049
3158,1890.1699,FDM34,OUT045
3159,-60.219753,FDD17,OUT019
3160,6528.2114,FDN38,OUT027
3161,2227.1472,FDB53,OUT018
3162,4477.2236,NCL06,OUT035
3163,262.84586,NCV18,OUT019
3164,3412.487,FDX25,OUT013
3165,690.072,FDB39,OUT046
3166,3506.528,FDC33,OUT049
3167,345.9632,NCO14,OUT018
3168,5647.125,FDA58,OUT027
3169,3172.9348,NCQ02,OUT017
3170,3942.185,NCR53,OUT017
3171,1310.4994,FDN52,OUT046
3172,3201.8608,FDG26,OUT046
3173,1436.3425,FDE23,OUT027
3174,871.02246,DRI37,OUT013
3175,2423.8354,DRH37,OUT018
3176,2115.1826,FDO01,OUT035
3177,1953.8263,FDK45,OUT049
3178,3791.913,FDP23,OUT049
3179,3724.0066,FDM33,OUT035
3180,2199.3635,FDD36,OUT017
3181,1372.2543,FDL56,OUT017
3182,703.4222,FDT27,OUT010
3183,904.275,FDG52,OUT017
3184,5370.75,NCL42,OUT035
3185,3135.1191,DRJ24,OUT046
3186,758.27563,FDV38,OUT046
3187,3003.7786,FDT35,OUT045
3188,3394.8213,FDY51,OUT045
3189,1837.388,FDC37,OUT017
3190,2834.7761,NCP43,OUT013
3191,1688.224,FDO33,OUT045
3192,1808.4867,FDW04,OUT018
3193,2182.1611,NCC31,OUT046
3194,3418.9539,FDK22,OUT049
3195,859.55725,FDJ50,OUT017
3196,1471.4736,FDV13,OUT017
3197,2421.9893,DRL60,OUT017
3198,1660.042,FDW03,OUT017
3199,2601.2466,FDY27,OUT035
3200,1588.4272,FDB39,OUT027
3201,2131.4106,FDU59,OUT045
3202,2387.2588,FDZ57,OUT049
3203,2948.7175,FDO21,OUT049
3204,2381.8147,FDS43,OUT018
3205,171.1508,FDU28,OUT010
3206,194.84674,FDC51,OUT010
3207,192.40216,FDW16,OUT010
3208,139.01416,FDP32,OUT010
3209,288.23523,FDB60,OUT019
3210,1637.334,NCQ30,OUT046
3211,3884.511,FDD26,OUT049
3212,1226.1543,FDI44,OUT045
3213,894.482,DRH23,OUT046
3214,2343.2166,FDO44,OUT046
3215,2614.4966,FDG04,OUT046
3216,2602.3691,FDM32,OUT027
3217,2621.0823,FDM09,OUT013
3218,1471.8997,FDZ47,OUT013
3219,3344.375,FDM40,OUT027
3220,1602.166,FDY48,OUT017
3221,558.45074,NCM30,OUT045
3222,498.4209,FDX36,OUT010
3223,619.28345,DRF03,OUT017
3224,3648.4973,FDN51,OUT049
3225,1326.1167,FDM57,OUT049
3226,1457.9448,FDB35,OUT049
3227,2274.7566,FDY13,OUT027
3228,2074.2842,FDA37,OUT017
3229,2571.8206,NCX53,OUT017
3230,1118.7831,FDD59,OUT018
3231,108.665474,FDX10,OUT019
3232,2628.7295,FDC03,OUT018
3233,4699.7964,FDW43,OUT035
3234,2881.1633,FDW10,OUT046
3235,5229.538,FDY14,OUT027
3236,583.00354,FDV43,OUT045
3237,2452.285,FDO40,OUT013
3238,2669.182,FDP46,OUT027
3239,265.25467,NCE43,OUT019
3240,2311.9138,FDD05,OUT035
3241,631.58276,FDJ60,OUT010
3242,1214.9397,DRE27,OUT018
3243,5664.6895,FDO11,OUT035
3244,2972.8975,DRG11,OUT027
3245,1491.4647,FDK33,OUT010
3246,2196.4673,DRM23,OUT045
3247,4123.8687,FDJ02,OUT027
3248,1387.3799,NCZ05,OUT045
3249,2065.198,NCL30,OUT013
3250,2143.7627,FDZ19,OUT018
3251,2054.135,FDM45,OUT049
3252,2312.1794,FDO36,OUT046
3253,662.209,NCK31,OUT045
3254,2307.2034,DRJ37,OUT045
3255,1909.1556,FDP24,OUT018
3256,1837.9838,FDF46,OUT013
3257,242.00417,FDX46,OUT019
3258,2879.6323,NCL18,OUT045
3259,2887.3774,FDJ26,OUT013
3260,1903.0428,FDJ07,OUT045
3261,1921.7798,FDY15,OUT013
3262,1182.6143,DRG01,OUT045
3263,1045.9916,FDF58,OUT045
3264,342.031,FDZ14,OUT019
3265,806.6055,FDP31,OUT049
3266,816.7901,FDH45,OUT013
3267,98.222176,FDA09,OUT010
3268,2427.339,FDW31,OUT035
3269,622.84406,FDA57,OUT046
3270,2581.0518,NCE55,OUT035
3271,462.35605,FDC17,OUT019
3272,768.61816,FDC59,OUT013
3273,2957.957,FDA22,OUT013
3274,4091.4414,FDK52,OUT035
3275,2458.8232,NCM26,OUT046
3276,2327.2031,NCT53,OUT035
3277,2470.7068,FDW45,OUT018
3278,3161.9868,NCI18,OUT035
3279,2721.6091,FDE38,OUT018
3280,256.37656,FDF08,OUT019
3281,842.0849,FDY58,OUT010
3282,186.3256,FDF58,OUT019
3283,4792.7256,FDX39,OUT017
3284,2538.7695,FDB44,OUT049
3285,2007.2991,FDF28,OUT013
3286,1843.8615,FDE39,OUT013
3287,2762.3035,FDT37,OUT018
3288,3682.4375,FDZ45,OUT017
3289,3017.471,FDO40,OUT035
3290,2399.744,FDM57,OUT027
3291,2928.058,DRG36,OUT017
3292,148.48184,FDY36,OUT010
3293,3881.2407,DRL60,OUT027
3294,281.70325,FDS25,OUT019
3295,3006.2275,DRF49,OUT027
3296,5678.795,FDP16,OUT045
3297,2381.27,FDS60,OUT049
3298,946.08344,FDU15,OUT027
3299,2256.601,FDK43,OUT046
3300,852.7782,FDN25,OUT046
3301,1618.3624,FDE53,OUT049
3302,2520.0334,FDB22,OUT013
3303,2005.7715,FDE39,OUT017
3304,3488.5208,FDX35,OUT035
3305,3323.5767,NCG54,OUT049
3306,2569.6973,FDH27,OUT035
3307,3149.3599,NCK42,OUT013
3308,1979.3115,FDS25,OUT049
3309,2433.1692,FDI10,OUT018
3310,1798.3376,FDU35,OUT035
3311,3674.3606,FDI04,OUT017
3312,5572.3306,DRK23,OUT035
3313,217.98656,FDB53,OUT019
3314,3564.9893,FDY02,OUT049
3315,685.0147,FDM60,OUT035
3316,727.35626,NCJ31,OUT010
3317,1789.2224,DRP35,OUT017
3318,1629.4978,NCQ30,OUT018
3319,466.9125,DRL11,OUT010
3320,2897.6692,FDU01,OUT013
3321,3283.765,FDR39,OUT035
3322,2188.829,FDO08,OUT046
3323,4589.905,FDC02,OUT045
3324,2032.6212,NCZ29,OUT035
3325,450.48566,FDF29,OUT010
3326,3462.4092,FDZ23,OUT017
3327,2511.151,NCU53,OUT018
3328,4223.4766,NCW30,OUT013
3329,4161.4697,NCM26,OUT027
3330,3456.954,FDV50,OUT027
3331,2667.7737,FDW15,OUT049
3332,5412.2344,FDI35,OUT027
3333,5367.852,FDO11,OUT017
3334,1415.8179,FDN48,OUT046
3335,2214.9592,NCA17,OUT049
3336,1214.1086,NCN54,OUT013
3337,787.1828,FDP22,OUT013
3338,1944.1074,NCB54,OUT035
3339,563.8642,FDD08,OUT045
3340,137.36884,DRM48,OUT010
3341,3108.9746,FDG41,OUT027
3342,1537.9513,FDE44,OUT027
3343,2567.8184,FDE26,OUT035
3344,1989.0364,NCS38,OUT013
3345,1989.0825,NCJ54,OUT018
3346,275.85712,FDI40,OUT019
3347,3366.4,FDN45,OUT018
3348,4180.972,FDU43,OUT046
3349,252.28358,FDI04,OUT010
3350,1381.6935,NCC07,OUT018
3351,346.15277,NCC07,OUT019
3352,4260.3516,NCD18,OUT045
3353,5798.454,FDU55,OUT035
3354,556.14734,FDX59,OUT035
3355,2902.7,FDR52,OUT049
3356,930.5178,NCP17,OUT013
3357,2130.2786,FDQ32,OUT045
3358,3913.454,NCT17,OUT049
3359,902.1686,FDO10,OUT049
3360,622.55286,FDE32,OUT049
3361,2933.3145,FDN44,OUT045
3362,1353.6885,FDH02,OUT035
3363,1649.1516,FDK60,OUT013
3364,263.3228,FDS24,OUT019
3365,-112.95413,FDL03,OUT010
3366,4774.868,FDB46,OUT027
3367,3995.3652,FDO48,OUT049
3368,1653.3477,FDZ39,OUT049
3369,914.42883,FDT02,OUT027
3370,1542.1703,FDC50,OUT013
3371,854.57874,FDP39,OUT035
3372,842.2823,DRG15,OUT018
3373,1614.6466,FDP10,OUT018
3374,5920.6636,FDF53,OUT027
3375,2645.0505,FDN34,OUT045
3376,1944.7549,FDK02,OUT045
3377,2518.1128,FDC23,OUT045
3378,241.80353,FDJ10,OUT019
3379,1741.7915,FDE53,OUT035
3380,5221.352,FDR25,OUT035
3381,2282.6357,FDW50,OUT046
3382,855.5646,FDS09,OUT049
3383,510.179,FDW49,OUT010
3384,2888.2026,FDU51,OUT046
3385,1780.4806,FDF28,OUT018
3386,2476.8196,NCY30,OUT018
3387,4534.5015,FDD44,OUT045
3388,2746.1042,FDX09,OUT017
3389,2141.7588,NCF30,OUT013
3390,596.17944,FDZ50,OUT019
3391,1375.2225,FDW37,OUT013
3392,3206.1484,FDD11,OUT049
3393,1388.8308,DRH39,OUT018
3394,2294.9485,FDA36,OUT049
3395,1548.9885,NCG43,OUT049
3396,1693.0079,FDF02,OUT035
3397,2592.7332,FDP57,OUT027
3398,3565.5344,NCE42,OUT017
3399,4602.877,NCR38,OUT027
3400,276.65582,FDP03,OUT019
3401,724.4797,FDO51,OUT035
3402,1948.1942,NCQ42,OUT046
3403,1284.7606,NCM41,OUT046
3404,2310.599,FDH48,OUT027
3405,4266.211,DRF60,OUT046
3406,1660.7422,FDJ27,OUT035
3407,2354.895,FDQ14,OUT013
3408,1661.3666,FDN27,OUT017
3409,2537.613,NCQ02,OUT046
3410,2061.4978,FDJ33,OUT049
3411,5404.979,FDP07,OUT027
3412,4451.472,DRE01,OUT049
3413,1436.0385,FDU36,OUT045
3414,3725.5935,FDL28,OUT017
3415,2381.4202,NCX53,OUT046
3416,1705.1389,FDZ39,OUT013
3417,3802.7417,NCP42,OUT013
3418,1363.0815,FDJ14,OUT035
3419,986.9984,FDK04,OUT049
3420,2865.7024,NCC19,OUT017
3421,617.9054,FDS09,OUT018
3422,1509.7236,FDZ02,OUT046
3423,1529.9629,FDD35,OUT018
3424,2170.935,NCY42,OUT017
3425,4382.497,FDB05,OUT045
3426,3481.054,FDF20,OUT035
3427,1318.3585,NCO41,OUT018
3428,2148.3875,FDC40,OUT027
3429,2533.788,FDV58,OUT045
3430,1918.8026,FDZ57,OUT045
3431,3053.3345,DRM35,OUT046
3432,1326.0776,DRN36,OUT018
3433,1319.8462,FDQ13,OUT046
3434,78.47449,DRO35,OUT010
3435,1644.6338,NCD43,OUT035
3436,1695.7567,FDA51,OUT018
3437,5195.922,NCX17,OUT027
3438,866.02374,NCZ17,OUT049
3439,3906.3918,FDR11,OUT027
3440,4078.2664,FDW34,OUT049
3441,1621.7303,FDN50,OUT017
3442,808.3745,FDS09,OUT046
3443,2532.8293,FDS48,OUT018
3444,2533.0042,FDL44,OUT049
3445,2721.9102,DRF48,OUT018
3446,1436.3523,FDA14,OUT018
3447,1622.6685,NCD30,OUT049
3448,856.20526,FDI16,OUT017
3449,3121.8108,NCG06,OUT035
3450,2197.6785,DRZ24,OUT035
3451,1519.573,NCS17,OUT045
3452,4688.794,FDB37,OUT045
3453,2067.6897,FDE10,OUT035
3454,3288.7727,FDC57,OUT045
3455,2891.3564,FDM12,OUT018
3456,2131.0396,FDE24,OUT049
3457,3245.5757,FDW22,OUT045
3458,1272.3469,DRD01,OUT027
3459,4357.846,NCZ18,OUT027
3460,588.26764,FDN49,OUT045
3461,2219.4397,FDR22,OUT035
3462,137.01706,FDV08,OUT019
3463,3989.2754,FDY39,OUT046
3464,2441.2473,FDV36,OUT049
3465,722.03406,FDO60,OUT045
3466,3276.063,FDU04,OUT027
3467,1384.8656,FDR20,OUT027
3468,78.82229,FDW19,OUT019
3469,2807.4255,FDU40,OUT049
3470,1494.58,FDK15,OUT045
3471,2238.4434,DRF15,OUT035
3472,2947.8362,FDQ25,OUT017
3473,214.60242,FDI48,OUT019
3474,1441.901,FDS49,OUT046
3475,2934.3274,FDV22,OUT046
3476,1714.3484,NCV42,OUT046
3477,2671.0728,FDX26,OUT046
3478,1142.7388,FDI33,OUT018
3479,2037.86,FDZ14,OUT049
3480,592.0474,FDG10,OUT013
3481,1080.3558,FDM38,OUT018
3482,6901.5522,FDG26,OUT027
3483,1790.647,FDH46,OUT035
3484,1137.529,FDN13,OUT018
3485,2316.6453,FDU57,OUT035
3486,2905.0947,NCI06,OUT046
3487,1175.8319,FDM38,OUT045
3488,118.22151,NCG42,OUT010
3489,2547.6367,FDL39,OUT045
3490,40.213898,FDT31,OUT019
3491,3726.0256,FDV59,OUT013
3492,1891.723,FDB49,OUT035
3493,1504.9993,FDD58,OUT049
3494,626.0756,DRN59,OUT046
3495,2496.0603,FDX48,OUT049
3496,4135.858,FDQ11,OUT049
3497,1026.8555,FDY12,OUT049
3498,3770.2144,FDQ11,OUT045
3499,1787.5491,DRI11,OUT017
3500,4545.4746,FDY32,OUT027
3501,931.71075,FDS51,OUT045
3502,193.50844,FDR19,OUT010
3503,2272.9648,DRB13,OUT018
3504,1190.4823,FDS21,OUT035
3505,2529.3777,FDQ40,OUT045
3506,2798.3794,NCE55,OUT013
3507,4085.7117,FDX43,OUT027
3508,2200.1277,FDS12,OUT049
3509,2440.445,DRK01,OUT027
3510,1022.6324,FDN25,OUT017
3511,3091.4182,FDB60,OUT046
3512,1383.1836,FDQ13,OUT017
3513,3230.5686,DRK13,OUT045
3514,586.94006,DRF25,OUT018
3515,82.91088,NCD42,OUT019
3516,1343.1444,FDW25,OUT045
3517,4917.5757,NCV29,OUT027
3518,2963.3215,NCK42,OUT035
3519,3999.94,DRJ13,OUT027
3520,3730.849,DRD15,OUT017
3521,2549.8389,FDM27,OUT045
3522,3911.0322,FDZ50,OUT018
3523,3369.688,FDC04,OUT046
3524,3127.594,FDF50,OUT049
3525,4547.174,FDP15,OUT045
3526,3740.7888,FDK46,OUT035
3527,2580.7422,FDZ56,OUT018
3528,2428.3152,FDY60,OUT049
3529,4200.4697,FDB10,OUT035
3530,2095.7915,FDR57,OUT045
3531,3800.364,FDU58,OUT049
3532,1237.5635,FDH02,OUT046
3533,3733.3188,FDP48,OUT013
3534,4368.8726,FDI46,OUT035
3535,3292.4875,FDW56,OUT013
3536,247.94008,NCM19,OUT010
3537,5739.587,FDS50,OUT027
3538,839.2738,FDK24,OUT013
3539,2984.5686,FDO36,OUT017
3540,2753.6282,FDK45,OUT027
3541,666.8357,NCL05,OUT045
3542,1652.9862,FDL32,OUT018
3543,2164.3936,FDA28,OUT049
3544,865.37823,FDY36,OUT018
3545,1773.9866,FDP32,OUT018
3546,2292.6355,FDL50,OUT046
3547,2679.131,DRC24,OUT049
3548,1759.138,NCS18,OUT017
3549,1335.0667,FDD16,OUT017
3550,1777.509,NCV18,OUT013
3551,2415.63,FDX07,OUT046
3552,2457.048,NCZ05,OUT027
3553,629.408,NCI31,OUT013
3554,1313.6577,FDK14,OUT049
3555,608.99286,NCR06,OUT045
3556,2371.9653,NCF54,OUT049
3557,389.43314,DRG23,OUT010
3558,477.15903,FDD53,OUT046
3559,3876.2732,NCM31,OUT027
3560,4388.004,FDT16,OUT017
3561,1357.5095,FDR40,OUT035
3562,4048.7083,DRG25,OUT017
3563,1116.0176,FDT10,OUT035
3564,2917.1433,FDY32,OUT013
3565,1402.0685,FDN50,OUT035
3566,98.96394,FDZ35,OUT019
3567,2005.7789,NCP54,OUT045
3568,2147.4917,NCD07,OUT035
3569,3509.8115,FDS02,OUT018
3570,510.11478,DRN59,OUT018
3571,2312.1082,DRB24,OUT013
3572,3536.487,FDP37,OUT027
3573,3283.0686,DRB01,OUT018
3574,2778.287,FDR47,OUT046
3575,159.89658,NCM31,OUT010
3576,5447.3467,NCF06,OUT027
3577,3258.0588,NCV17,OUT027
3578,2700.048,FDS10,OUT049
3579,1329.7385,FDN52,OUT035
3580,2028.4143,FDZ48,OUT013
3581,4175.676,FDJ48,OUT049
3582,3456.0466,DRB13,OUT027
3583,3808.1729,FDV59,OUT017
3584,1696.9409,FDL32,OUT035
3585,2399.4412,FDZ12,OUT035
3586,918.8976,NCR06,OUT027
3587,2029.6986,FDP51,OUT017
3588,2158.9795,FDY22,OUT013
3589,3614.1287,FDZ38,OUT049
3590,980.28357,NCO54,OUT035
3591,2742.4949,FDR23,OUT035
3592,1025.6438,FDM38,OUT049
3593,2038.8778,FDS25,OUT013
3594,1271.3529,FDZ22,OUT013
3595,2519.5437,FDZ20,OUT019
3596,74.29645,FDD45,OUT010
3597,3586.7703,FDN03,OUT049
3598,3215.8877,NCW30,OUT046
3599,1743.1847,FDY24,OUT027
3600,618.8853,FDJ26,OUT019
3601,2060.2493,FDM15,OUT049
3602,1778.9376,NCW54,OUT027
3603,1674.2151,FDA23,OUT045
3604,83.99153,FDA39,OUT019
3605,2744.8274,FDZ12,OUT017
3606,1851.0947,NCB42,OUT046
3607,772.06195,FDL16,OUT046
3608,587.0026,FDO24,OUT019
3609,3566.37,NCP42,OUT046
3610,1905.6954,FDR19,OUT018
3611,2992.261,DRL01,OUT045
3612,3245.7358,FDV37,OUT046
3613,363.47385,FDI41,OUT010
3614,999.539,FDF58,OUT049
3615,1770.3151,NCF43,OUT018
3616,3525.996,FDN02,OUT049
3617,1625.9666,NCP41,OUT035
3618,1230.5227,NCY17,OUT027
3619,5635.3057,FDL58,OUT027
3620,5515.045,NCA30,OUT027
3621,1311.8579,FDE46,OUT018
3622,3965.2966,FDY38,OUT035
3623,2523.6545,NCH29,OUT027
3624,2823.6836,FDO20,OUT045
3625,1547.5255,FDP44,OUT018
3626,2524.221,FDM02,OUT027
3627,2039.4412,FDJ14,OUT027
3628,388.9031,FDH04,OUT010
3629,3898.408,DRK23,OUT046
3630,1842.0612,NCW05,OUT046
3631,2244.381,FDF12,OUT049
3632,477.30426,FDL51,OUT019
3633,3771.3914,FDN03,OUT018
3634,2585.6785,DRJ37,OUT049
3635,445.58676,FDM12,OUT019
3636,3103.9487,FDA16,OUT045
3637,3704.6528,NCB07,OUT017
3638,221.46301,NCI17,OUT019
3639,2241.3333,FDR51,OUT046
3640,4314.9507,FDJ55,OUT045
3641,1196.117,NCZ17,OUT013
3642,889.1791,FDU25,OUT013
3643,1586.5679,NCG18,OUT045
3644,4239.3843,DRM11,OUT017
3645,1458.2587,FDH16,OUT035
3646,785.9215,FDZ04,OUT018
3647,2404.568,NCX53,OUT035
3648,1446.3405,FDX38,OUT027
3649,2836.1548,FDX09,OUT046
3650,1200.0605,NCW05,OUT018
3651,3319.6462,NCS41,OUT017
3652,2710.158,FDI26,OUT046
3653,3435.3145,NCZ41,OUT027
3654,2173.3582,NCK06,OUT046
3655,2513.8865,FDX23,OUT027
3656,2493.6628,NCA42,OUT046
3657,664.69135,FDC20,OUT049
3658,2033.6897,DRC49,OUT018
3659,1756.2325,FDX01,OUT013
3660,3039.2268,FDC08,OUT045
3661,6766.7417,FDC02,OUT017
3662,2581.5088,FDK10,OUT045
3663,2921.4268,DRC24,OUT013
3664,261.65216,FDW16,OUT019
3665,2921.2268,NCU06,OUT018
3666,3523.4824,DRA59,OUT045
3667,266.155,FDR24,OUT019
3668,273.10278,DRL35,OUT018
3669,1098.4783,FDA49,OUT013
3670,546.6498,NCC55,OUT046
3671,292.2031,DRD24,OUT019
3672,3232.5586,NCE55,OUT049
3673,2860.65,FDT33,OUT045
3674,2381.0718,NCT53,OUT013
3675,3559.0928,FDS26,OUT046
3676,1200.555,FDL22,OUT018
3677,1709.7212,FDP44,OUT017
3678,2015.4911,FDC52,OUT018
3679,111.13509,FDI53,OUT010
3680,3202.4954,FDZ23,OUT046
3681,3564.7832,NCT18,OUT013
3682,1854.3755,FDR13,OUT046
3683,217.94044,FDB09,OUT010
3684,2085.3928,FDZ60,OUT013
3685,3850.1938,FDB11,OUT046
3686,1380.0531,FDC10,OUT018
3687,3829.5732,FDW56,OUT035
3688,2242.9697,FDK14,OUT027
3689,2645.0212,DRE27,OUT027
3690,2852.0032,FDA38,OUT017
3691,3138.3137,FDT11,OUT045
3692,5193.748,FDP15,OUT035
3693,1418.8676,FDV27,OUT035
3694,2547.8105,FDS36,OUT027
3695,1530.8844,FDY40,OUT027
3696,782.2088,NCF19,OUT049
3697,3180.7993,FDF53,OUT045
3698,3791.2146,FDS14,OUT027
3699,1015.045,FDE56,OUT046
3700,2753.0505,FDZ19,OUT035
3701,1747.9733,FDZ46,OUT013
3702,6434.7515,FDR16,OUT046
3703,472.35104,FDG29,OUT018
3704,3124.5889,NCE30,OUT017
3705,978.7594,FDZ40,OUT046
3706,2208.3096,FDG58,OUT018
3707,1422.358,DRH03,OUT013
3708,1352.3652,FDZ47,OUT045
3709,2523.8562,FDV04,OUT018
3710,1856.5757,FDZ10,OUT018
3711,2254.983,FDG46,OUT017
3712,1637.7318,NCF07,OUT045
3713,3430.791,FDY44,OUT035
3714,3768.1182,FDB21,OUT013
3715,3416.8657,FDS20,OUT035
3716,1520.8787,FDS49,OUT049
3717,5370.669,FDX55,OUT027
3718,2626.2502,NCQ02,OUT018
3719,6197.347,FDR25,OUT013
3720,861.52405,DRG39,OUT045
3721,3352.3794,FDB46,OUT046
3722,2238.2563,NCC30,OUT018
3723,2093.8455,FDE58,OUT035
3724,729.80975,FDC05,OUT019
3725,2269.6084,FDY15,OUT046
3726,2316.4773,FDG14,OUT046
3727,3921.9133,FDL08,OUT049
3728,614.97504,FDQ47,OUT013
3729,1990.8273,FDN12,OUT035
3730,2628.8323,FDW10,OUT013
3731,1934.671,FDD02,OUT035
3732,485.3282,FDX35,OUT010
3733,2578.283,FDT35,OUT046
3734,265.19904,DRN47,OUT019
3735,606.975,FDB11,OUT010
3736,2675.6003,FDN20,OUT045
3737,2177.8735,FDB59,OUT035
3738,2980.7263,FDJ58,OUT045
3739,3747.452,FDU60,OUT046
3740,1184.5253,FDS03,OUT049
3741,430.2379,FDU40,OUT019
3742,832.9506,DRH15,OUT049
3743,3986.1355,FDD04,OUT027
3744,3269.9597,FDQ01,OUT046
3745,2130.9287,FDF28,OUT035
3746,309.51978,FDD22,OUT010
3747,2071.5964,FDY19,OUT046
3748,1404.5317,FDN33,OUT035
3749,2336.5574,FDV36,OUT035
3750,69.04165,FDW01,OUT010
3751,3277.6924,FDJ28,OUT049
3752,2992.3894,FDB17,OUT035
3753,2025.8987,FDM40,OUT049
3754,1847.478,FDV46,OUT045
3755,2190.279,FDQ44,OUT049
3756,490.15134,NCD42,OUT046
3757,2780.8777,DRH37,OUT046
3758,2061.8137,FDR10,OUT018
3759,1484.4318,NCD06,OUT027
3760,2290.1404,FDI53,OUT046
3761,3771.8074,FDG16,OUT035
3762,1655.4202,DRB25,OUT046
3763,2611.1956,FDY09,OUT046
3764,2916.8313,FDX48,OUT045
3765,85.767136,FDC03,OUT010
3766,2049.6038,FDT47,OUT035
3767,4285.68,FDW44,OUT027
3768,1507.5647,FDT24,OUT017
3769,615.90607,FDT12,OUT019
3770,1989.2991,NCS38,OUT035
3771,3453.983,FDO39,OUT035
3772,688.20575,FDA13,OUT046
3773,3714.0889,FDO48,OUT035
3774,2511.3506,DRJ01,OUT017
3775,417.21762,FDD53,OUT018
3776,4387.799,NCT05,OUT049
3777,819.0917,FDQ51,OUT045
3778,3377.3708,FDU60,OUT013
3779,952.4917,FDC59,OUT046
3780,911.31055,FDP36,OUT035
3781,1905.1505,NCM19,OUT017
3782,710.06805,FDL16,OUT035
3783,2595.3584,FDE50,OUT018
